Building Density,UHI Index,B01,B04,B06,B08,B11,LST_Celsius,Surface_Albedo,EVI,UTFVI,NDVI,LSWI,NDBI,ISA,MNDWI,MNDWI_Binary
90.0,1.014181248,4987.0,2688.0,3237.0,2910.0,3399.0,39.39883898000005,37.264503997120045,2.0255474452554747,0.06768605297319176,0.03965702036441586,-0.07750832144555397,0.07750832144555397,1,-0.1520081342145399,0
90.0,1.014181248,4987.0,2964.0,3446.0,3188.0,3624.0,39.39883898000005,37.264503997120045,0.6100217864923747,0.06768605297319176,0.036410923276983094,-0.06400469759248385,0.06400469759248385,1,-0.15084153699587172,0
90.0,1.018508677,4987.0,2964.0,3446.0,3188.0,3624.0,39.39883898000005,37.264503997120045,0.6100217864923747,0.06768605297319176,0.036410923276983094,-0.06400469759248385,0.06400469759248385,1,-0.15084153699587172,0
90.0,1.029447458,4987.0,3884.0,4627.0,3552.0,4623.0,39.52188769999998,37.380661988799986,-0.5009052504526252,0.07102060306607186,-0.04464766003227542,-0.1310091743119266,0.1310091743119266,1,-0.15821119879744458,0
90.0,1.029447458,4987.0,3330.0,4392.0,2968.0,4362.0,38.94082430000003,36.83213813920003,-0.44060370009737104,0.055274116516352556,-0.05747856462369006,-0.19017735334242838,0.19017735334242838,1,-0.22048125349748182,0
90.0,1.025120028,4987.0,4100.0,4392.0,3768.0,4362.0,38.94082430000003,36.83213813920003,-0.8225966303270565,0.055274116516352556,-0.042196237925775294,-0.07306273062730627,0.07306273062730627,1,-0.08913857677902622,0
90.0,1.025120028,4987.0,4108.0,4392.0,3370.0,4362.0,38.94082430000003,36.83213813920003,-1.598786828422877,0.055274116516352556,-0.0986894891682268,-0.12829798241076049,0.12829798241076049,1,-0.09818731117824774,0
90.0,1.025120028,4987.0,4108.0,4392.0,3370.0,4362.0,39.046782920000055,36.93216307648006,-1.598786828422877,0.05814553465189051,-0.0986894891682268,-0.12829798241076049,0.12829798241076049,1,-0.09818731117824774,0
90.0,1.025120028,4881.0,4140.0,4627.0,4676.0,4578.0,38.609276360000024,36.519156883840026,-0.6861239119303636,0.04628935654386466,0.060798548094373864,0.01059001512859304,-0.01059001512859304,0,-0.04353772509687714,0
90.0,1.025120028,4881.0,4344.0,4627.0,4900.0,4578.0,38.609276360000024,36.519156883840026,-0.5215759849906192,0.04628935654386466,0.060147122457810474,0.033973412112259974,-0.033973412112259974,0,-0.010372986095784595,0
90.0,1.025120028,4881.0,4532.0,4875.0,5064.0,4827.0,38.609276360000024,36.519156883840026,-0.41916167664670656,0.04628935654386466,0.05543976656940392,0.023961176827418867,-0.023961176827418867,0,-0.010784211077374097,0
90.0,1.025120028,4881.0,4532.0,4875.0,5064.0,4827.0,38.609276360000024,36.519156883840026,-0.41916167664670656,0.04628935654386466,0.05543976656940392,0.023961176827418867,-0.023961176827418867,0,-0.010784211077374097,0
90.0,1.025120028,4881.0,4368.0,4807.0,4832.0,4771.0,38.609276360000024,36.519156883840026,-0.40573627142357466,0.04628935654386466,0.050434782608695654,0.006352181609913569,-0.006352181609913569,0,-0.02701539123883328,0
90.0,1.031611173,4881.0,4696.0,4807.0,5132.0,4771.0,38.609276360000024,36.519156883840026,-0.3470232410060491,0.04628935654386466,0.04436304436304436,0.0364535999192164,-0.0364535999192164,0,0.009240992627972172,1
90.0,1.031611173,4881.0,4696.0,4807.0,5132.0,4771.0,38.609276360000024,36.519156883840026,-0.3470232410060491,0.04628935654386466,0.04436304436304436,0.0364535999192164,-0.0364535999192164,0,0.009240992627972172,1
90.0,1.033774888,4881.0,4696.0,4807.0,5132.0,4771.0,38.609276360000024,36.519156883840026,-0.3470232410060491,0.04628935654386466,0.04436304436304436,0.0364535999192164,-0.0364535999192164,0,0.009240992627972172,1
90.0,1.033774888,4881.0,4696.0,4807.0,5132.0,4771.0,38.609276360000024,36.519156883840026,-0.3470232410060491,0.04628935654386466,0.04436304436304436,0.0364535999192164,-0.0364535999192164,0,0.009240992627972172,1
90.0,1.033774888,4881.0,4696.0,4807.0,5132.0,4771.0,38.609276360000024,36.519156883840026,-0.3470232410060491,0.04628935654386466,0.04436304436304436,0.0364535999192164,-0.0364535999192164,0,0.009240992627972172,1
90.0,1.033895094,5114.0,5176.0,5425.0,5600.0,5161.0,38.91006212000002,36.80309864128002,-0.35298035298035296,0.05444047899313176,0.03934669636228656,0.040795465105473466,-0.040795465105473466,0,0.01215427313618528,1
90.0,1.033895094,5114.0,5176.0,5425.0,5600.0,5161.0,38.91006212000002,36.80309864128002,-0.35298035298035296,0.05444047899313176,0.03934669636228656,0.040795465105473466,-0.040795465105473466,0,0.01215427313618528,1
90.0,1.031731379,5114.0,5420.0,5425.0,5768.0,5161.0,38.91006212000002,36.80309864128002,-0.330672748004561,0.05444047899313176,0.03110475509474437,0.05554030560893037,-0.05554030560893037,0,0.027785626824903455,1
90.0,1.031731379,5114.0,5420.0,5425.0,5768.0,5161.0,38.91006212000002,36.80309864128002,-0.330672748004561,0.05444047899313176,0.03110475509474437,0.05554030560893037,-0.05554030560893037,0,0.027785626824903455,1
90.0,1.033895094,5114.0,5572.0,5765.0,5900.0,5516.0,38.91006212000002,36.80309864128002,-0.3508771929824561,0.05444047899313176,0.028591352859135284,0.03363700070077085,-0.03363700070077085,0,0.0036127167630057803,1
90.0,1.033895094,5114.0,5572.0,5765.0,5900.0,5516.0,38.91006212000002,36.80309864128002,-0.3508771929824561,0.05444047899313176,0.028591352859135284,0.03363700070077085,-0.03363700070077085,0,0.0036127167630057803,1
90.0,1.033895094,4755.0,5296.0,5024.0,5844.0,4901.0,38.15809772,36.09324424768,-0.36543078154174446,0.034062672869963236,0.04919210053859964,0.08776174965100046,-0.08776174965100046,0,0.059038110780455025,1
90.0,1.033895094,4755.0,5356.0,5024.0,5864.0,4901.0,38.15809772,36.09324424768,-0.4098096160051629,0.034062672869963236,0.04527629233511586,0.0894565722248026,-0.0894565722248026,0,0.055774973509295826,1
90.0,1.031731379,4755.0,5356.0,5024.0,5864.0,4901.0,37.55310817999998,35.52213412191998,-0.4098096160051629,0.017667801579959376,0.04527629233511586,0.0894565722248026,-0.0894565722248026,0,0.055774973509295826,1
90.0,1.031731379,4755.0,5356.0,5024.0,5864.0,4901.0,37.55310817999998,35.52213412191998,-0.4098096160051629,0.017667801579959376,0.04527629233511586,0.0894565722248026,-0.0894565722248026,0,0.055774973509295826,1
90.0,1.033895094,4755.0,5356.0,5024.0,5864.0,4901.0,37.55310817999998,35.52213412191998,-0.4098096160051629,0.017667801579959376,0.04527629233511586,0.0894565722248026,-0.0894565722248026,0,0.055774973509295826,1
90.0,1.033895094,4755.0,5356.0,5024.0,5864.0,4901.0,37.55310817999998,35.52213412191998,-0.4098096160051629,0.017667801579959376,0.04527629233511586,0.0894565722248026,-0.0894565722248026,0,0.055774973509295826,1
90.0,1.033895094,4755.0,5356.0,5024.0,5864.0,4901.0,37.55310817999998,35.52213412191998,-0.4098096160051629,0.017667801579959376,0.04527629233511586,0.0894565722248026,-0.0894565722248026,0,0.055774973509295826,1
90.0,1.033895094,4755.0,5192.0,4567.0,5580.0,4544.0,37.55310817999998,35.52213412191998,-0.39640375970576214,0.017667801579959376,0.036019309320460456,0.10233109442907941,-0.10233109442907941,0,0.06961506961506962,1
90.0,1.036058809,4755.0,4536.0,4567.0,5172.0,4544.0,37.55310817999998,35.52213412191998,-0.5228543242354489,0.017667801579959376,0.06551297898640297,0.06463565253190613,-0.06463565253190613,0,0.019421665947345707,1
90.0,1.044713669,4755.0,3598.0,4127.0,4096.0,4189.0,36.490103960000056,34.518658138240056,-0.650130548302872,-0.011139006166880606,0.0647257603327268,-0.011225105612552806,0.011225105612552806,1,-0.0646842038378447,0
90.0,1.044713669,4755.0,3598.0,4127.0,4096.0,4189.0,36.490103960000056,34.518658138240056,-0.650130548302872,-0.011139006166880606,0.0647257603327268,-0.011225105612552806,0.011225105612552806,1,-0.0646842038378447,0
90.0,1.044713669,4714.0,3408.0,3947.0,3764.0,4065.0,36.490103960000056,34.518658138240056,-0.71658615136876,-0.011139006166880606,0.049637479085331844,-0.03844680035764465,0.03844680035764465,1,-0.08995843946909773,0
90.0,1.044713669,4714.0,3570.0,3947.0,3706.0,4065.0,36.490103960000056,34.518658138240056,-0.6896551724137931,-0.011139006166880606,0.018691588785046728,-0.04619740059194441,0.04619740059194441,1,-0.08675310787327897,0
90.0,1.044713669,4714.0,3570.0,3947.0,3706.0,4065.0,36.459341780000045,34.489618640320046,-0.6896551724137931,-0.011972643690101403,0.018691588785046728,-0.04619740059194441,0.04619740059194441,1,-0.08675310787327897,0
90.0,1.044713669,4714.0,3990.0,4669.0,3968.0,4648.0,36.10386770000002,34.154051108800026,0.8333333333333333,-0.021605788402872313,-0.002764513696908771,-0.07892293407613742,0.07892293407613742,1,-0.10957269037956553,0
90.0,1.040386239,4714.0,4020.0,5156.0,3974.0,5171.0,36.10386770000002,34.154051108800026,-0.7666666666666666,-0.021605788402872313,-0.005754315736802602,-0.13089119737561508,0.13089119737561508,1,-0.16241429695402945,0
90.0,1.040386239,4714.0,4432.0,5156.0,4556.0,5171.0,36.10386770000002,34.154051108800026,-1.341991341991342,-0.021605788402872313,0.013796172674677348,-0.06322607175902129,0.06322607175902129,1,-0.10550507749866382,0
90.0,1.036058809,4714.0,5316.0,5156.0,5348.0,5171.0,36.10386770000002,34.154051108800026,-0.1839080459770115,-0.021605788402872313,0.003000750187546887,0.016826694552714138,-0.016826694552714138,0,-0.01441883276115743,0
90.0,1.036058809,4714.0,5556.0,5783.0,5812.0,5536.0,36.10386770000002,34.154051108800026,-0.40999359385009604,-0.021605788402872313,0.022519352568613652,0.024321466337680647,-0.024321466337680647,0,-0.009850419554906968,0
90.0,1.031731379,5630.0,5376.0,6027.0,5580.0,5805.0,36.10386770000002,34.154051108800026,-0.488974113135187,-0.021605788402872313,0.018619934282584884,-0.019762845849802372,0.019762845849802372,1,-0.056511056511056514,0
90.0,1.031731379,4956.0,4960.0,5387.0,5244.0,5332.0,37.52918204000002,35.49954784576002,-1.1181102362204725,0.017019416839677906,0.027832222657781264,-0.00832072617246596,0.00832072617246596,1,-0.05751685838952796,0
90.0,1.025240235,4956.0,5152.0,5387.0,5288.0,5332.0,37.52918204000002,35.49954784576002,-0.44795783926218713,0.017019416839677906,0.013026819923371647,-0.004143126177024482,0.004143126177024482,1,-0.039376218323586745,0
90.0,1.025240235,4956.0,4232.0,5041.0,4732.0,4935.0,38.65029260000006,36.55787621440006,-0.7886435331230284,0.0474008732414929,0.055778670236501564,-0.020999275887038378,0.020999275887038378,1,-0.07715813598166539,0
90.0,1.025240235,4956.0,4064.0,4414.0,4672.0,4341.0,38.605858340000054,36.51593027296005,-1.0461114934618032,0.04619673015239654,0.0695970695970696,0.03672473094419172,-0.03672473094419172,0,-0.032465215840171244,0
90.0,1.01874909,4956.0,4004.0,4414.0,4484.0,4341.0,38.605858340000054,36.51593027296005,-0.7448789571694601,0.04619673015239654,0.05655042412818096,0.01620396600566572,-0.01620396600566572,0,-0.038889553667584065,0
90.0,1.01442166,4352.0,4090.0,4326.0,4376.0,4204.0,38.38710506000001,36.309427176640014,-0.48540393754243044,0.04026864109838284,0.03378218757382471,0.020046620046620046,-0.020046620046620046,0,-0.018410852713178296,0
90.0,1.012257945,4352.0,4164.0,4454.0,4280.0,4215.0,37.768443440000055,35.725410607360054,-0.41134751773049644,0.023503264242504953,0.013737565135007106,0.007651559741024131,-0.007651559741024131,0,-0.026671538180489587,0
90.0,1.012257945,4352.0,4072.0,4231.0,4208.0,4086.0,37.768443440000055,35.725410607360054,-0.5320813771517997,0.023503264242504953,0.01642512077294686,0.01470942850253195,-0.01470942850253195,0,-0.022778473091364205,0
90.0,1.012257945,3484.0,4004.0,4107.0,4086.0,4002.0,36.903684380000016,34.90907805472001,-0.2911931818181818,6.878720086069291e-05,0.010135970333745364,0.010385756676557863,-0.010385756676557863,0,-0.02039775624681285,0
90.0,1.012257945,3484.0,3654.0,4107.0,3946.0,4002.0,36.903684380000016,34.90907805472001,-0.6298533218291631,6.878720086069291e-05,0.038421052631578946,-0.007045797684952189,0.007045797684952189,1,-0.0523271101761767,0
90.0,1.010094231,4430.0,3522.0,3845.0,4048.0,3863.0,36.903684380000016,34.90907805472001,-0.7605552342394448,6.878720086069291e-05,0.06948480845442537,0.023385159903931235,-0.023385159903931235,0,-0.03690779761105892,0
90.0,1.010094231,4430.0,3522.0,3845.0,4048.0,3863.0,36.459341780000045,34.489618640320046,-0.7605552342394448,-0.011972643690101403,0.06948480845442537,0.023385159903931235,-0.023385159903931235,0,-0.03690779761105892,0
90.0,1.012257945,4430.0,4144.0,4455.0,4752.0,4330.0,36.459341780000045,34.489618640320046,-0.48827497590748475,-0.011972643690101403,0.0683453237410072,0.04646553622550099,-0.04646553622550099,0,0.003910743041177824,1
90.0,1.012257945,4430.0,4520.0,4455.0,5220.0,4330.0,36.459341780000045,34.489618640320046,-0.5209883894016076,-0.011972643690101403,0.07186858316221766,0.09319371727748692,-0.09319371727748692,0,0.047304730473047306,1
90.0,1.012257945,4430.0,4520.0,4455.0,5220.0,4330.0,36.459341780000045,34.489618640320046,-0.5209883894016076,-0.011972643690101403,0.07186858316221766,0.09319371727748692,-0.09319371727748692,0,0.047304730473047306,1
90.0,1.012257945,4430.0,5088.0,5309.0,5612.0,4892.0,36.459341780000045,34.489618640320046,-0.35704551648950666,-0.011972643690101403,0.04897196261682243,0.06854531607006854,-0.06854531607006854,0,0.0407843137254902,1
90.0,1.012378152,4430.0,4796.0,5309.0,5660.0,4892.0,37.34119094000005,35.322084247360046,-0.4257835600236547,0.011924965308886546,0.08263198163733741,0.07278241091736164,-0.07278241091736164,0,0.03700787401574803,1
90.0,1.012378152,4430.0,4628.0,5372.0,5516.0,5003.0,37.34119094000005,35.322084247360046,-0.580392156862745,0.011924965308886546,0.08753943217665615,0.04876889438159521,-0.04876889438159521,0,-0.005527082705255753,0
90.0,1.012378152,4430.0,4628.0,5372.0,5516.0,5003.0,37.34119094000005,35.322084247360046,-0.580392156862745,0.011924965308886546,0.08753943217665615,0.04876889438159521,-0.04876889438159521,0,-0.005527082705255753,0
90.0,1.012378152,4430.0,4564.0,4538.0,4876.0,4561.0,37.34119094000005,35.322084247360046,-0.656013456686291,0.011924965308886546,0.03305084745762712,0.03337925188089435,-0.03337925188089435,0,-0.011196097993570558,0
90.0,1.008050722,4430.0,4564.0,4538.0,4876.0,4561.0,37.34119094000005,35.322084247360046,-0.656013456686291,0.011924965308886546,0.03305084745762712,0.03337925188089435,-0.03337925188089435,0,-0.011196097993570558,0
90.0,1.008050722,3659.0,4144.0,5119.0,4904.0,4895.0,37.61805056000003,35.58343972864003,-0.9942438513867086,0.019427703017870633,0.08399646330680813,0.0009184610674558628,-0.0009184610674558628,0,-0.0735826296743064,0
90.0,1.012378152,3659.0,4640.0,5119.0,5184.0,4895.0,37.61805056000003,35.58343972864003,-0.8369230769230769,0.019427703017870633,0.05537459283387622,0.028673479511856333,-0.028673479511856333,0,-0.028901734104046242,0
90.0,1.012378152,3659.0,4440.0,3370.0,5080.0,3608.0,37.61805056000003,35.58343972864003,-0.7051564565888057,0.019427703017870633,0.06722689075630252,0.1694290976058932,-0.1694290976058932,0,0.11351351351351352,1
90.0,1.016705582,3659.0,3994.0,3370.0,5204.0,3608.0,37.45056757999998,35.425335795519985,-0.7115972712302987,0.014889009835891082,0.13155033702978908,0.1811166591012256,-0.1811166591012256,0,0.10515873015873016,1
90.0,1.016705582,3659.0,3138.0,3370.0,4608.0,3608.0,37.45056757999998,35.425335795519985,-0.668424881775191,0.014889009835891082,0.18977536793183578,0.12171372930866602,-0.12171372930866602,0,0.0334851326011251,1
90.0,1.018869297,3659.0,2266.0,2681.0,3820.0,2830.0,37.45056757999998,35.425335795519985,-0.9060167910447761,0.014889009835891082,0.25534012487676633,0.14887218045112782,-0.14887218045112782,0,0.011180992313067784,1
90.0,1.018869297,3659.0,2266.0,2681.0,3820.0,2830.0,37.45056757999998,35.425335795519985,-0.9060167910447761,0.014889009835891082,0.25534012487676633,0.14887218045112782,-0.14887218045112782,0,0.011180992313067784,1
90.0,1.021033011,2761.0,1954.0,2279.0,2404.0,2351.0,37.45056757999998,35.425335795519985,7.550335570469798,0.014889009835891082,0.10325837540156035,0.011146161934805467,-0.011146161934805467,0,-0.11553973902728351,0
90.0,1.021033011,2761.0,1954.0,2279.0,2404.0,2351.0,37.45056757999998,35.425335795519985,7.550335570469798,0.014889009835891082,0.10325837540156035,0.011146161934805467,-0.011146161934805467,0,-0.11553973902728351,0
90.0,1.021033011,2761.0,1954.0,2279.0,2404.0,2351.0,37.45056757999998,35.425335795519985,7.550335570469798,0.014889009835891082,0.10325837540156035,0.011146161934805467,-0.011146161934805467,0,-0.11553973902728351,0
90.0,1.021033011,2752.0,2046.0,2536.0,2302.0,2656.0,37.597542439999984,35.56408006335999,-4.705882352941177,0.01887194466905574,0.05887764489420423,-0.07139975796692215,0.07139975796692215,1,-0.15028150714595062,0
90.0,1.021033011,2752.0,2046.0,2536.0,2302.0,2656.0,37.597542439999984,35.56408006335999,-4.705882352941177,0.01887194466905574,0.05887764489420423,-0.07139975796692215,0.07139975796692215,1,-0.15028150714595062,0
90.0,1.023196726,2752.0,2368.0,2536.0,2438.0,2656.0,36.96862676000001,34.97038366144001,2.4305555555555554,0.0018286886387704072,0.014565126924677487,-0.04279544562230075,0.04279544562230075,1,-0.0916563912864776,0
90.0,1.023196726,2752.0,2368.0,2536.0,2438.0,2656.0,36.96862676000001,34.97038366144001,2.4305555555555554,0.0018286886387704072,0.014565126924677487,-0.04279544562230075,0.04279544562230075,1,-0.0916563912864776,0
90.0,1.023196726,2752.0,2432.0,2879.0,2710.0,2995.0,36.96862676000001,34.97038366144001,-2.652671755725191,0.0018286886387704072,0.054064566316608324,-0.04995617879053462,0.04995617879053462,1,-0.12235338204984074,0
90.0,1.023196726,2752.0,2432.0,2879.0,2710.0,2995.0,36.96862676000001,34.97038366144001,-2.652671755725191,0.0018286886387704072,0.054064566316608324,-0.04995617879053462,0.04995617879053462,1,-0.12235338204984074,0
90.0,1.023196726,2752.0,2432.0,2879.0,2710.0,2995.0,36.96862676000001,34.97038366144001,-2.652671755725191,0.0018286886387704072,0.054064566316608324,-0.04995617879053462,0.04995617879053462,1,-0.12235338204984074,0
90.0,1.029687871,2752.0,2918.0,2795.0,3064.0,2940.0,36.25767860000002,34.29924859840002,45.625,-0.01743760078676987,0.024406552992310263,0.020652898067954697,-0.020652898067954697,0,-0.03484688489968321,0
90.0,1.034015301,2682.0,2364.0,2553.0,2588.0,2689.0,37.25232242000004,35.23819236448004,-1.5053763440860215,0.009516679130693819,0.045234248788368334,-0.019139662687132842,0.019139662687132842,1,-0.08100502512562814,0
90.0,1.031851586,2984.0,2172.0,2467.0,2302.0,2720.0,37.25232242000004,35.23819236448004,-0.7558139534883721,0.009516679130693819,0.029056772463120252,-0.08323377140581442,0.08323377140581442,1,-0.1281625881377022,0
90.0,1.031851586,2984.0,2360.0,2702.0,2554.0,2795.0,37.25232242000004,35.23819236448004,-1.1686746987951806,0.009516679130693819,0.03947903947903948,-0.04505515049541971,0.04505515049541971,1,-0.10061035636936405,0
90.0,1.029687871,2984.0,2532.0,2702.0,3010.0,2795.0,38.42128525999999,36.341693285439995,-3.1282722513089007,0.041194905013071756,0.08625045110068567,0.037037037037037035,-0.037037037037037035,0,-0.06011758012516594,0
90.0,1.029687871,2984.0,2800.0,3367.0,3614.0,3474.0,38.95791440000005,36.84827119360005,-1.1305555555555555,0.055737248473697786,0.12690988462737762,0.019751693002257337,-0.019751693002257337,0,-0.07955251709136109,0
90.0,1.025360441,2984.0,2806.0,3146.0,3604.0,3361.0,38.95791440000005,36.84827119360005,-1.0288808664259927,0.055737248473697786,0.12449297971918877,0.03488872936109117,-0.03488872936109117,0,-0.059416863672182824,0
90.0,1.025360441,2984.0,3510.0,3146.0,4244.0,3361.0,38.95791440000005,36.84827119360005,-0.6721611721611721,0.055737248473697786,0.094660820221821,0.11610782380013149,-0.11610782380013149,0,0.05310607127764474,1
90.0,1.025360441,2984.0,3752.0,4186.0,4452.0,4087.0,38.95791440000005,36.84827119360005,-1.6355140186915886,0.055737248473697786,0.08532423208191127,0.04274505211383066,-0.04274505211383066,0,-0.04460063897763578,0
90.0,1.025360441,2579.0,3642.0,3770.0,4164.0,3791.0,39.921796040000004,37.75817546176001,-4.453924914675768,0.08185789086793914,0.0668716372021522,0.04688874921433061,-0.04688874921433061,0,-0.038772434580079465,0
90.0,1.025360441,2579.0,3614.0,3770.0,4316.0,3791.0,39.921796040000004,37.75817546176001,-4.398496240601504,0.08185789086793914,0.08852459016393442,0.06475885037621808,-0.06475885037621808,0,-0.03706743263575434,0
90.0,1.025360441,3363.0,3962.0,4424.0,4820.0,4303.0,40.23625388000005,38.05502366272005,-1.1016949152542372,0.09037951888308333,0.0976998405830107,0.05666995505864299,-0.05666995505864299,0,-0.027582089552238807,0
90.0,1.025360441,3363.0,4276.0,4424.0,4976.0,4303.0,41.93842784000003,39.66187588096003,-0.8113120074177098,0.13650746183461765,0.07565931690445309,0.07252936738872723,-0.07252936738872723,0,0.007953890489913545,1
90.0,1.027524156,3363.0,4208.0,4151.0,4716.0,4136.0,39.81241940000001,37.654923913600015,-0.8273615635179153,0.07889384634093305,0.05692514567458539,0.06552191595119747,-0.06552191595119747,0,0.007677543186180422,1
90.0,1.027524156,3363.0,3646.0,4151.0,4212.0,4136.0,39.81241940000001,37.654923913600015,-1.3336475023562677,0.07889384634093305,0.0720285059811657,0.009103977000479156,-0.009103977000479156,0,-0.0665291387313048,0
90.0,1.029808077,2991.0,3710.0,4139.0,3830.0,4042.0,40.02775466000003,37.85820039904003,1.6129032258064515,0.08472930900347708,0.015915119363395226,-0.02693089430894309,0.02693089430894309,1,-0.0784418356456777,0
90.0,1.029808077,2991.0,3692.0,4139.0,3758.0,4042.0,40.02775466000003,37.85820039904003,0.21400778210116733,0.08472930900347708,0.008859060402684563,-0.03641025641025641,0.03641025641025641,1,-0.09331890722207195,0
90.0,1.027644362,2881.0,3692.0,3942.0,3936.0,3892.0,40.02775466000003,37.85820039904003,-10.892857142857142,0.08472930900347708,0.03198741478762454,0.005620848237097598,-0.005620848237097598,0,-0.05502846299810247,0
87.0,1.027644362,2881.0,3642.0,3942.0,3972.0,3892.0,38.79726746000006,36.696620482240064,-1.6500000000000001,0.051383808074657554,0.04334121355397951,0.01017293997965412,-0.01017293997965412,0,-0.05160767360172926,0
87.0,1.027644362,2881.0,3248.0,3942.0,3548.0,3892.0,40.246507940000015,38.064703495360014,-1.461988304093567,0.09065739805748925,0.04414361389052384,-0.046236559139784944,0.046236559139784944,1,-0.10693970420932879,0
87.0,1.027644362,2881.0,2116.0,3380.0,1974.0,3287.0,40.246507940000015,38.064703495360014,-0.2883834281072299,0.09065739805748925,-0.03471882640586797,-0.24957232465310777,0.24957232465310777,1,-0.29434928135459737,0
87.0,1.025480648,2881.0,2360.0,3380.0,1996.0,3287.0,40.246507940000015,38.064703495360014,-0.3294713975380159,0.09065739805748925,-0.08356290174471992,-0.24436872988832103,0.24436872988832103,1,-0.2958801498127341,0
87.0,1.025480648,2672.0,2832.0,3928.0,2230.0,3714.0,41.671822280000015,39.41020023232002,-0.5748663101604278,0.12928260330003946,-0.11892532595811932,-0.2496635262449529,0.2496635262449529,1,-0.25303643724696356,0
87.0,1.018989503,2672.0,2470.0,3344.0,1974.0,3199.0,41.671822280000015,39.41020023232002,-0.42906574394463665,0.12928260330003946,-0.1116111611161116,-0.2368064952638701,0.2368064952638701,1,-0.2661785078171383,0
87.0,1.018989503,2672.0,2768.0,3344.0,2534.0,3199.0,41.84272328000003,39.57153077632003,-0.49872122762148335,0.13391392287348713,-0.044134288947566956,-0.115995115995116,0.115995115995116,1,-0.14352100089365505,0
87.0,1.018989503,1926.0,2634.0,3008.0,3054.0,2851.0,41.84272328000003,39.57153077632003,-1.3530927835051545,0.13391392287348713,0.07383966244725738,0.034377646062658765,-0.034377646062658765,0,-0.04260376668495155,0
87.0,1.014662073,1926.0,2464.0,3008.0,2912.0,2851.0,41.84272328000003,39.57153077632003,-1.1630321910695742,0.13391392287348713,0.08333333333333333,0.010584764879403089,-0.010584764879403089,0,-0.06799026034837985,0
87.0,1.014662073,1732.0,2426.0,2541.0,2752.0,2535.0,42.164017160000014,39.874832199040014,-3.18359375,0.14262080367156757,0.06295867130166087,0.04104407036126348,-0.04104407036126348,0,-0.039573508304285424,0
87.0,1.016825788,1732.0,2286.0,2541.0,2640.0,2535.0,42.164017160000014,39.874832199040014,-1.295754026354319,0.14262080367156757,0.07186358099878197,0.020289855072463767,-0.020289855072463767,0,-0.05471187851050551,0
87.0,1.016825788,1732.0,1864.0,1989.0,2344.0,2150.0,42.164017160000014,39.874832199040014,-0.7838014369693012,0.14262080367156757,0.11406844106463879,0.04316866933689364,-0.04316866933689364,0,-0.034151034151034154,0
87.0,1.014662073,1732.0,1490.0,1989.0,1998.0,2150.0,41.965772000000015,39.687688768000015,-2.754880694143167,0.13724847296636877,0.14564220183486237,-0.03664416586306654,0.03664416586306654,1,-0.17166212534059946,0
87.0,1.014662073,1732.0,1446.0,1931.0,2032.0,2047.0,41.965772000000015,39.687688768000015,3.7660668380462727,0.13724847296636877,0.16848763657274296,-0.003677371904878647,0.003677371904878647,1,-0.1960268770084721,0
87.0,1.012498358,1732.0,1410.0,1931.0,2310.0,2047.0,41.965772000000015,39.687688768000015,3.256150506512301,0.13724847296636877,0.24193548387096775,0.060362634840486575,-0.060362634840486575,0,-0.2073134768504866,0
87.0,1.012498358,2407.0,1826.0,2633.0,1926.0,2437.0,41.965772000000015,39.687688768000015,0.2011263073209976,0.13724847296636877,0.026652452025586353,-0.11712124684849874,0.11712124684849874,1,-0.22186011531712208,0
87.0,1.012498358,1842.0,2110.0,2225.0,2286.0,2196.0,42.22212350000001,39.929684584000015,1.3664596273291927,0.14419545232653952,0.040036396724294813,0.020080321285140562,-0.020080321285140562,0,-0.059334298118668596,0
87.0,1.012498358,1842.0,1904.0,2225.0,2346.0,2196.0,42.22212350000001,39.929684584000015,-4.107806691449814,0.14419545232653952,0.104,0.03302509907529723,-0.03302509907529723,0,-0.07964601769911504,0
87.0,1.010334643,1842.0,2284.0,2850.0,2654.0,2713.0,42.22212350000001,39.929684584000015,-3.022875816993464,0.14419545232653952,0.0749291211016606,-0.010993106018259735,0.010993106018259735,1,-0.09949341438703141,0
87.0,1.010334643,1842.0,2974.0,2987.0,3360.0,2786.0,42.22212350000001,39.929684584000015,-2.120879120879121,0.14419545232653952,0.06094095358383328,0.09339407744874716,-0.09339407744874716,0,0.017976735988720478,1
90.0,1.014662073,1842.0,2452.0,2987.0,3040.0,2786.0,43.26803762000003,40.917027513280026,-0.9471649484536082,0.17253912811603736,0.10706482155863073,0.04359766563680055,-0.04359766563680055,0,-0.03955223880597015,0
90.0,1.014662073,1842.0,2754.0,2987.0,3544.0,2786.0,41.880321500000036,39.60702349600004,-0.9894789579158316,0.1349328131796457,0.12543664655446174,0.11974723538704582,-0.11974723538704582,0,0.02723463687150838,1
90.0,1.018989503,2360.0,2576.0,2568.0,3272.0,2394.0,41.880321500000036,39.60702349600004,-1.5803814713896458,0.1349328131796457,0.11901504787961696,0.15495940698905752,-0.15495940698905752,0,0.04962286621675268,1
90.0,1.018989503,2360.0,2678.0,2568.0,3334.0,2394.0,42.62203183999998,40.307198056959976,-1.7502668089647813,0.15503274012840523,0.10911510312707917,0.16410614525139663,-0.16410614525139663,0,0.06227967097532315,1
